EXPIRATION,SIG,WFO,MSG_TYPE,PHENOM,URL,PROD_TYPE,ISSUANCE,WARNID,EVENT
2020-01-04T00:00:00+00:00,A,KBMX,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984359-3382021,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KBMX.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KBMX,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984359-3382021,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KBMX.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KBMX,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984359-3382021,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KBMX.FA.A.0001.1577988000,"0001"
2020-01-04T15:00:00+00:00,W,KFFC,FLS,FL,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984358-3382020,Flood Warning,2020-01-02T22:25:00+00:00,O.CON.KFFC.FL.W.0001.1578003900,"0001"
2020-01-03T11:00:00+00:00,Y,KMTR,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984355-3382017,Small Craft Advisory,2020-01-02T10:43:00+00:00,O.CON.KMTR.SC.Y.0252.1577961780,"0252"
2020-01-03T11:00:00+00:00,Y,KMTR,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984350-3382012,Small Craft Advisory,2020-01-02T10:43:00+00:00,O.CON.KMTR.SC.Y.0252.1577961780,"0252"
2020-01-03T11:00:00+00:00,Y,KMTR,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984356-3382018,Small Craft Advisory,2020-01-02T10:43:00+00:00,O.CON.KMTR.SC.Y.0253.1577961780,"0253"
2020-01-03T11:00:00+00:00,Y,KMTR,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984351-3382013,Small Craft Advisory,2020-01-02T10:43:00+00:00,O.CON.KMTR.SC.Y.0252.1577961780,"0252"
2020-01-03T11:00:00+00:00,Y,KMTR,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984349-3382011,Small Craft Advisory,2020-01-02T10:43:00+00:00,O.CON.KMTR.SC.Y.0252.1577961780,"0252"
2020-01-03T11:00:00+00:00,Y,KMTR,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984354-3382016,Small Craft Advisory,2020-01-02T10:43:00+00:00,O.CON.KMTR.SC.Y.0252.1577961780,"0252"
2020-01-03T11:00:00+00:00,Y,KMTR,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984352-3382014,Small Craft Advisory,2020-01-02T10:43:00+00:00,O.CON.KMTR.SC.Y.0252.1577961780,"0252"
2020-01-03T11:00:00+00:00,Y,KMTR,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984357-3382019,Small Craft Advisory,2020-01-02T10:43:00+00:00,O.CON.KMTR.SC.Y.0252.1577961780,"0252"
2020-01-03T09:40:00+00:00,Y,KOHX,FLS,FL,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984345-3382008,Flood Advisory,2020-01-02T10:39:00+00:00,O.CON.KOHX.FL.Y.0002.1577961540,"0002"
2020-01-03T12:00:00+00:00,W,KCYS,WSW,WS,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984346-3382009,Winter Storm Warning,2020-01-02T10:39:00+00:00,O.CON.KCYS.WS.W.0023.1577961540,"0023"
2020-01-03T12:00:00+00:00,W,KCYS,WSW,WS,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984346-3382009,Winter Storm Warning,2020-01-02T10:39:00+00:00,O.CON.KCYS.WS.W.0023.1577961540,"0023"
2020-01-02T16:00:00+00:00,Y,KHGX,NPW,FG,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984343-3382006,Dense Fog Advisory,2020-01-02T10:33:00+00:00,O.NEW.KHGX.FG.Y.0001.1577961180,"0001"
2020-01-02T16:00:00+00:00,Y,KHGX,NPW,FG,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984343-3382006,Dense Fog Advisory,2020-01-02T10:33:00+00:00,O.NEW.KHGX.FG.Y.0001.1577961180,"0001"
2020-01-02T16:00:00+00:00,Y,KHGX,NPW,FG,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984343-3382006,Dense Fog Advisory,2020-01-02T10:33:00+00:00,O.NEW.KHGX.FG.Y.0001.1577961180,"0001"
2020-01-02T16:00:00+00:00,Y,KHGX,NPW,FG,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984343-3382006,Dense Fog Advisory,2020-01-02T10:33:00+00:00,O.NEW.KHGX.FG.Y.0001.1577961180,"0001"
2020-01-02T16:00:00+00:00,Y,KHGX,NPW,FG,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984343-3382006,Dense Fog Advisory,2020-01-02T10:33:00+00:00,O.NEW.KHGX.FG.Y.0001.1577961180,"0001"
2020-01-02T16:00:00+00:00,Y,KHGX,NPW,FG,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984343-3382006,Dense Fog Advisory,2020-01-02T10:33:00+00:00,O.NEW.KHGX.FG.Y.0001.1577961180,"0001"
2020-01-02T16:00:00+00:00,Y,KHGX,NPW,FG,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984343-3382006,Dense Fog Advisory,2020-01-02T10:33:00+00:00,O.NEW.KHGX.FG.Y.0001.1577961180,"0001"
2020-01-02T16:00:00+00:00,Y,KHGX,NPW,FG,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984343-3382006,Dense Fog Advisory,2020-01-02T10:33:00+00:00,O.NEW.KHGX.FG.Y.0001.1577961180,"0001"
2020-01-02T16:00:00+00:00,Y,KHGX,NPW,FG,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984343-3382006,Dense Fog Advisory,2020-01-02T10:33:00+00:00,O.NEW.KHGX.FG.Y.0001.1577961180,"0001"
2020-01-02T16:00:00+00:00,Y,KHGX,NPW,FG,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984343-3382006,Dense Fog Advisory,2020-01-02T10:33:00+00:00,O.NEW.KHGX.FG.Y.0001.1577961180,"0001"
2020-01-02T16:00:00+00:00,Y,KHGX,NPW,FG,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984343-3382006,Dense Fog Advisory,2020-01-02T10:33:00+00:00,O.NEW.KHGX.FG.Y.0001.1577961180,"0001"
2020-01-02T16:00:00+00:00,Y,KHGX,NPW,FG,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984343-3382006,Dense Fog Advisory,2020-01-02T10:33:00+00:00,O.NEW.KHGX.FG.Y.0001.1577961180,"0001"
2020-01-02T16:00:00+00:00,Y,KHGX,NPW,FG,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984343-3382006,Dense Fog Advisory,2020-01-02T10:33:00+00:00,O.NEW.KHGX.FG.Y.0001.1577961180,"0001"
2020-01-02T16:00:00+00:00,Y,KHGX,NPW,FG,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984343-3382006,Dense Fog Advisory,2020-01-02T10:33:00+00:00,O.NEW.KHGX.FG.Y.0001.1577961180,"0001"
2020-01-02T16:00:00+00:00,Y,KHGX,NPW,FG,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984343-3382006,Dense Fog Advisory,2020-01-02T10:33:00+00:00,O.NEW.KHGX.FG.Y.0001.1577961180,"0001"
2020-01-02T16:00:00+00:00,Y,KHGX,NPW,FG,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984343-3382006,Dense Fog Advisory,2020-01-02T10:33:00+00:00,O.NEW.KHGX.FG.Y.0001.1577961180,"0001"
2020-01-02T18:00:00+00:00,Y,KTFX,WSW,WW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984342-3382005,Winter Weather Advisory,2020-01-02T10:32:00+00:00,O.CON.KTFX.WW.Y.0001.1577961120,"0001"
2020-01-02T18:00:00+00:00,Y,KTFX,WSW,WW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984342-3382005,Winter Weather Advisory,2020-01-02T10:32:00+00:00,O.CON.KTFX.WW.Y.0001.1577961120,"0001"
2020-01-03T21:00:00+00:00,W,KPQR,MWW,GL,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984336-3381998,Gale Warning,2020-01-03T02:00:00+00:00,O.NEW.KPQR.GL.W.0001.1578016800,"0001"
2020-01-03T21:00:00+00:00,W,KPQR,MWW,GL,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984336-3381998,Gale Warning,2020-01-03T02:00:00+00:00,O.NEW.KPQR.GL.W.0001.1578016800,"0001"
2020-01-03T21:00:00+00:00,W,KPQR,MWW,GL,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984338-3382001,Gale Warning,2020-01-03T02:00:00+00:00,O.NEW.KPQR.GL.W.0001.1578016800,"0001"
2020-01-03T21:00:00+00:00,W,KPQR,MWW,GL,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984338-3382001,Gale Warning,2020-01-03T02:00:00+00:00,O.NEW.KPQR.GL.W.0001.1578016800,"0001"
2020-01-03T02:00:00+00:00,Y,KPQR,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984336-3381997,Small Craft Advisory,2020-01-02T10:30:00+00:00,O.EXT.KPQR.SC.Y.0101.1577961000,"0101"
2020-01-03T02:00:00+00:00,Y,KPQR,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984336-3381997,Small Craft Advisory,2020-01-02T10:30:00+00:00,O.EXT.KPQR.SC.Y.0101.1577961000,"0101"
2020-01-03T02:00:00+00:00,Y,KPQR,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984338-3382000,Small Craft Advisory,2020-01-02T10:30:00+00:00,O.EXT.KPQR.SC.Y.0101.1577961000,"0101"
2020-01-03T02:00:00+00:00,Y,KPQR,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984338-3382000,Small Craft Advisory,2020-01-02T10:30:00+00:00,O.EXT.KPQR.SC.Y.0101.1577961000,"0101"
2020-01-03T12:00:00+00:00,Y,KPQR,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984337-3381999,Small Craft Advisory,2020-01-02T10:30:00+00:00,O.CON.KPQR.SC.Y.0101.1577961000,"0101"
2020-01-05T00:00:00+00:00,A,KTFX,NPW,HW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984339-3382002,High Wind Watch,2020-01-04T13:00:00+00:00,O.NEW.KTFX.HW.A.0001.1578142800,"0001"
2020-01-05T00:00:00+00:00,A,KTFX,NPW,HW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984339-3382002,High Wind Watch,2020-01-04T13:00:00+00:00,O.NEW.KTFX.HW.A.0001.1578142800,"0001"
2020-01-05T00:00:00+00:00,A,KTFX,NPW,HW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984339-3382002,High Wind Watch,2020-01-04T13:00:00+00:00,O.NEW.KTFX.HW.A.0001.1578142800,"0001"
2020-01-05T00:00:00+00:00,A,KTFX,NPW,HW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984339-3382002,High Wind Watch,2020-01-04T13:00:00+00:00,O.NEW.KTFX.HW.A.0001.1578142800,"0001"
2020-01-05T00:00:00+00:00,A,KTFX,NPW,HW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984339-3382002,High Wind Watch,2020-01-04T13:00:00+00:00,O.NEW.KTFX.HW.A.0001.1578142800,"0001"
2020-01-05T00:00:00+00:00,A,KTFX,NPW,HW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984339-3382002,High Wind Watch,2020-01-04T13:00:00+00:00,O.NEW.KTFX.HW.A.0001.1578142800,"0001"
2020-01-05T00:00:00+00:00,A,KTFX,NPW,HW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984340-3382003,High Wind Watch,2020-01-03T19:00:00+00:00,O.NEW.KTFX.HW.A.0001.1578078000,"0001"
2020-01-05T00:00:00+00:00,A,KTFX,NPW,HW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984340-3382003,High Wind Watch,2020-01-03T19:00:00+00:00,O.NEW.KTFX.HW.A.0001.1578078000,"0001"
2020-01-05T03:00:00+00:00,A,KTFX,NPW,HW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984341-3382004,High Wind Watch,2020-01-04T18:00:00+00:00,O.NEW.KTFX.HW.A.0001.1578160800,"0001"
2020-01-05T03:00:00+00:00,A,KTFX,NPW,HW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984341-3382004,High Wind Watch,2020-01-04T18:00:00+00:00,O.NEW.KTFX.HW.A.0001.1578160800,"0001"
2020-01-05T03:00:00+00:00,A,KTFX,NPW,HW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984341-3382004,High Wind Watch,2020-01-04T18:00:00+00:00,O.NEW.KTFX.HW.A.0001.1578160800,"0001"
2020-01-05T03:00:00+00:00,A,KTFX,NPW,HW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984341-3382004,High Wind Watch,2020-01-04T18:00:00+00:00,O.NEW.KTFX.HW.A.0001.1578160800,"0001"
2020-01-05T03:00:00+00:00,A,KTFX,NPW,HW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984341-3382004,High Wind Watch,2020-01-04T18:00:00+00:00,O.NEW.KTFX.HW.A.0001.1578160800,"0001"
2020-01-05T03:00:00+00:00,A,KTFX,NPW,HW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984341-3382004,High Wind Watch,2020-01-04T18:00:00+00:00,O.NEW.KTFX.HW.A.0001.1578160800,"0001"
2020-01-02T18:00:00+00:00,W,KSLC,WSW,WS,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984334-3381995,Winter Storm Warning,2020-01-02T10:24:00+00:00,O.CON.KSLC.WS.W.0013.1577960640,"0013"
2020-01-02T18:00:00+00:00,Y,KSLC,WSW,WW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984332-3381993,Winter Weather Advisory,2020-01-02T10:24:00+00:00,O.CON.KSLC.WW.Y.0033.1577960640,"0033"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T18:00:00+00:00,A,KJAN,FFA,FF,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984329-3381990,Flash Flood Watch,2020-01-02T12:00:00+00:00,O.CON.KJAN.FF.A.0001.1577966400,"0001"
2020-01-03T21:00:00+00:00,Y,KMFR,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984323-3381976,Small Craft Advisory,2020-01-02T10:18:00+00:00,O.CON.KMFR.SC.Y.0104.1577960280,"0104"
2020-01-04T06:00:00+00:00,W,KMFR,MWW,GL,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984323-3381978,Gale Warning,2020-01-03T21:00:00+00:00,O.CON.KMFR.GL.W.0001.1578085200,"0001"
2020-01-05T00:00:00+00:00,W,KMFR,MWW,SE,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984325-3381983,Hazardous Seas Warning,2020-01-04T06:00:00+00:00,O.EXB.KMFR.SE.W.0001.1578117600,"0001"
2020-01-03T21:00:00+00:00,Y,KMFR,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984324-3381980,Small Craft Advisory,2020-01-02T10:18:00+00:00,O.CON.KMFR.SC.Y.0103.1577960280,"0103"
2020-01-03T21:00:00+00:00,Y,KMFR,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984324-3381980,Small Craft Advisory,2020-01-02T10:18:00+00:00,O.CON.KMFR.SC.Y.0103.1577960280,"0103"
2020-01-03T21:00:00+00:00,Y,KMFR,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984325-3381984,Small Craft Advisory,2020-01-02T10:18:00+00:00,O.CON.KMFR.SC.Y.0104.1577960280,"0104"
2020-01-05T00:00:00+00:00,W,KMFR,MWW,SE,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984324-3381981,Hazardous Seas Warning,2020-01-03T21:00:00+00:00,O.EXT.KMFR.SE.W.0001.1578085200,"0001"
